ID,Year,LocationAbbr,Topic,Response,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Stratification,StratificationType,IndicatorId,LocationOrder,ParentStateDisplayOrder
1879642.0,2011.0,PA,Smoker Status,Former smoker,Crude Prevalence,25.4,,,24.3,26.5,3184.0,Overall,Overall,_SMOKER3,41.0,41.0
1879643.0,2011.0,PA,Smoker Status,Never smoked,Crude Prevalence,52.2,,,50.9,53.5,6009.0,Overall,Overall,_SMOKER3,41.0,41.0
1882773.0,2011.0,RI,Smoker Status,Smoke everyday,Crude Prevalence,14.4,,,13.1,15.6,762.0,Overall,Overall,_SMOKER3,42.0,42.0
1882774.0,2011.0,RI,Smoker Status,Smoke some days,Crude Prevalence,5.7,,,4.8,6.6,292.0,Overall,Overall,_SMOKER3,42.0,42.0
1882775.0,2011.0,RI,Smoker Status,Former smoker,Crude Prevalence,27.7,,,26.3,29.1,2182.0,Overall,Overall,_SMOKER3,42.0,42.0
1882776.0,2011.0,RI,Smoker Status,Never smoked,Crude Prevalence,52.2,,,50.5,53.9,3256.0,Overall,Overall,_SMOKER3,42.0,42.0
1886199.0,2011.0,SC,Smoker Status,Smoke everyday,Crude Prevalence,16.6,,,15.5,17.7,1682.0,Overall,Overall,_SMOKER3,43.0,43.0
1886200.0,2011.0,SC,Smoker Status,Smoke some days,Crude Prevalence,6.6,,,5.8,7.3,685.0,Overall,Overall,_SMOKER3,43.0,43.0
1886201.0,2011.0,SC,Smoker Status,Former smoker,Crude Prevalence,24.0,,,22.9,25.1,3753.0,Overall,Overall,_SMOKER3,43.0,43.0
1886202.0,2011.0,SC,Smoker Status,Never smoked,Crude Prevalence,52.8,,,51.5,54.2,6743.0,Overall,Overall,_SMOKER3,43.0,43.0
1888426.0,2011.0,SD,Smoker Status,Smoke everyday,Crude Prevalence,15.5,,,13.8,17.1,1024.0,Overall,Overall,_SMOKER3,44.0,44.0
1888427.0,2011.0,SD,Smoker Status,Smoke some days,Crude Prevalence,7.6,,,6.2,8.9,456.0,Overall,Overall,_SMOKER3,44.0,44.0
1888428.0,2011.0,SD,Smoker Status,Former smoker,Crude Prevalence,25.5,,,23.7,27.2,2478.0,Overall,Overall,_SMOKER3,44.0,44.0
1888429.0,2011.0,SD,Smoker Status,Never smoked,Crude Prevalence,51.5,,,49.4,53.7,4272.0,Overall,Overall,_SMOKER3,44.0,44.0
1891398.0,2011.0,TN,Smoker Status,Smoke everyday,Crude Prevalence,18.3,,,16.1,20.5,903.0,Overall,Overall,_SMOKER3,45.0,45.0
1891399.0,2011.0,TN,Smoker Status,Smoke some days,Crude Prevalence,4.7,,,3.4,5.9,237.0,Overall,Overall,_SMOKER3,45.0,45.0
1891400.0,2011.0,TN,Smoker Status,Former smoker,Crude Prevalence,23.8,,,21.6,26.0,1583.0,Overall,Overall,_SMOKER3,45.0,45.0
1891401.0,2011.0,TN,Smoker Status,Never smoked,Crude Prevalence,53.2,,,50.5,56.0,3170.0,Overall,Overall,_SMOKER3,45.0,45.0
1893781.0,2011.0,TX,Smoker Status,Smoke everyday,Crude Prevalence,12.0,,,11.1,13.0,1484.0,Overall,Overall,_SMOKER3,46.0,46.0
1893782.0,2011.0,TX,Smoker Status,Smoke some days,Crude Prevalence,7.2,,,6.3,8.1,691.0,Overall,Overall,_SMOKER3,46.0,46.0
1893783.0,2011.0,TX,Smoker Status,Former smoker,Crude Prevalence,21.8,,,20.7,22.8,4107.0,Overall,Overall,_SMOKER3,46.0,46.0
1893784.0,2011.0,TX,Smoker Status,Never smoked,Crude Prevalence,59.0,,,57.6,60.5,8582.0,Overall,Overall,_SMOKER3,46.0,46.0
1897072.0,2011.0,UT,Smoker Status,Smoke everyday,Crude Prevalence,8.5,,,7.8,9.2,934.0,Overall,Overall,_SMOKER3,47.0,47.0
1897073.0,2011.0,UT,Smoker Status,Smoke some days,Crude Prevalence,3.3,,,2.8,3.8,338.0,Overall,Overall,_SMOKER3,47.0,47.0
1897074.0,2011.0,UT,Smoker Status,Former smoker,Crude Prevalence,16.0,,,15.2,16.8,2310.0,Overall,Overall,_SMOKER3,47.0,47.0
1897075.0,2011.0,UT,Smoker Status,Never smoked,Crude Prevalence,72.2,,,71.1,73.3,9041.0,Overall,Overall,_SMOKER3,47.0,47.0
1899444.0,2011.0,VT,Smoker Status,Smoke everyday,Crude Prevalence,14.7,,,13.4,16.0,737.0,Overall,Overall,_SMOKER3,48.0,48.0
1899445.0,2011.0,VT,Smoker Status,Smoke some days,Crude Prevalence,4.4,,,3.7,5.1,259.0,Overall,Overall,_SMOKER3,48.0,48.0
1899446.0,2011.0,VT,Smoker Status,Former smoker,Crude Prevalence,30.8,,,29.4,32.1,2521.0,Overall,Overall,_SMOKER3,48.0,48.0
1899447.0,2011.0,VT,Smoker Status,Never smoked,Crude Prevalence,50.1,,,48.5,51.7,3536.0,Overall,Overall,_SMOKER3,48.0,48.0
1902434.0,2011.0,VA,Smoker Status,Smoke everyday,Crude Prevalence,15.0,,,13.6,16.4,805.0,Overall,Overall,_SMOKER3,49.0,49.0
1902435.0,2011.0,VA,Smoker Status,Smoke some days,Crude Prevalence,5.9,,,5.0,6.7,333.0,Overall,Overall,_SMOKER3,49.0,49.0
1902436.0,2011.0,VA,Smoker Status,Former smoker,Crude Prevalence,23.6,,,22.2,25.1,1846.0,Overall,Overall,_SMOKER3,49.0,49.0
1902437.0,2011.0,VA,Smoker Status,Never smoked,Crude Prevalence,55.5,,,53.7,57.3,3578.0,Overall,Overall,_SMOKER3,49.0,49.0
1904492.0,2011.0,WA,Smoker Status,Smoke everyday,Crude Prevalence,12.1,,,11.1,13.1,1449.0,Overall,Overall,_SMOKER3,50.0,50.0
1904493.0,2011.0,WA,Smoker Status,Smoke some days,Crude Prevalence,5.4,,,4.7,6.1,547.0,Overall,Overall,_SMOKER3,50.0,50.0
1904494.0,2011.0,WA,Smoker Status,Former smoker,Crude Prevalence,26.0,,,24.9,27.1,4742.0,Overall,Overall,_SMOKER3,50.0,50.0
1904495.0,2011.0,WA,Smoker Status,Never smoked,Crude Prevalence,56.5,,,55.2,57.9,7945.0,Overall,Overall,_SMOKER3,50.0,50.0
1907478.0,2011.0,WV,Smoker Status,Smoke everyday,Crude Prevalence,23.8,,,22.2,25.3,1040.0,Overall,Overall,_SMOKER3,51.0,51.0
1907479.0,2011.0,WV,Smoker Status,Smoke some days,Crude Prevalence,4.9,,,4.0,5.7,216.0,Overall,Overall,_SMOKER3,51.0,51.0
1907480.0,2011.0,WV,Smoker Status,Former smoker,Crude Prevalence,23.5,,,22.2,24.8,1365.0,Overall,Overall,_SMOKER3,51.0,51.0
1907481.0,2011.0,WV,Smoker Status,Never smoked,Crude Prevalence,47.9,,,46.2,49.5,2642.0,Overall,Overall,_SMOKER3,51.0,51.0
1910017.0,2011.0,WI,Smoker Status,Smoke everyday,Crude Prevalence,14.9,,,13.3,16.4,673.0,Overall,Overall,_SMOKER3,52.0,52.0
1910018.0,2011.0,WI,Smoker Status,Smoke some days,Crude Prevalence,6.0,,,5.0,7.1,269.0,Overall,Overall,_SMOKER3,52.0,52.0
1910019.0,2011.0,WI,Smoker Status,Former smoker,Crude Prevalence,26.2,,,24.5,28.0,1633.0,Overall,Overall,_SMOKER3,52.0,52.0
1910020.0,2011.0,WI,Smoker Status,Never smoked,Crude Prevalence,52.9,,,50.8,55.0,2711.0,Overall,Overall,_SMOKER3,52.0,52.0
1913049.0,2011.0,WY,Smoker Status,Smoke everyday,Crude Prevalence,17.5,,,16.1,18.9,944.0,Overall,Overall,_SMOKER3,53.0,53.0
1913050.0,2011.0,WY,Smoker Status,Smoke some days,Crude Prevalence,5.5,,,4.7,6.3,305.0,Overall,Overall,_SMOKER3,53.0,53.0
1913051.0,2011.0,WY,Smoker Status,Former smoker,Crude Prevalence,26.2,,,24.7,27.7,2069.0,Overall,Overall,_SMOKER3,53.0,53.0
1913052.0,2011.0,WY,Smoker Status,Never smoked,Crude Prevalence,50.8,,,49.0,52.6,3522.0,Overall,Overall,_SMOKER3,53.0,53.0
1915515.0,2011.0,GU,Smoker Status,Smoke everyday,Crude Prevalence,21.1,,,18.6,23.6,357.0,Overall,Overall,_SMOKER3,56.0,56.0
1915516.0,2011.0,GU,Smoker Status,Smoke some days,Crude Prevalence,9.4,,,7.6,11.3,144.0,Overall,Overall,_SMOKER3,56.0,56.0
1915517.0,2011.0,GU,Smoker Status,Former smoker,Crude Prevalence,14.6,,,12.7,16.6,290.0,Overall,Overall,_SMOKER3,56.0,56.0
1915518.0,2011.0,GU,Smoker Status,Never smoked,Crude Prevalence,54.9,,,52.0,57.7,1086.0,Overall,Overall,_SMOKER3,56.0,56.0
1918732.0,2011.0,PR,Smoker Status,Smoke everyday,Crude Prevalence,10.8,,,9.7,11.8,496.0,Overall,Overall,_SMOKER3,60.0,60.0
1918733.0,2011.0,PR,Smoker Status,Smoke some days,Crude Prevalence,4.0,,,3.4,4.7,193.0,Overall,Overall,_SMOKER3,60.0,60.0
1918734.0,2011.0,PR,Smoker Status,Former smoker,Crude Prevalence,18.8,,,17.7,20.0,1378.0,Overall,Overall,_SMOKER3,60.0,60.0
1918735.0,2011.0,PR,Smoker Status,Never smoked,Crude Prevalence,66.4,,,65.0,67.8,4540.0,Overall,Overall,_SMOKER3,60.0,60.0
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2067956.0,2012.0,US,Smoker Status,Smoke everyday,Crude Prevalence,13.5,,,,,53.0,Overall,Overall,_SMOKER3,1.0,1.0
2067957.0,2012.0,US,Smoker Status,Smoke some days,Crude Prevalence,5.7,,,,,53.0,Overall,Overall,_SMOKER3,1.0,1.0
2067958.0,2012.0,US,Smoker Status,Former smoker,Crude Prevalence,25.0,,,,,53.0,Overall,Overall,_SMOKER3,1.0,1.0
2067959.0,2012.0,US,Smoker Status,Never smoked,Crude Prevalence,54.5,,,,,53.0,Overall,Overall,_SMOKER3,1.0,1.0
2067665.0,2012.0,UW,Smoker Status,Smoke everyday,Crude Prevalence,13.5,,,,,51.0,Overall,Overall,_SMOKER3,2.0,2.0
2067666.0,2012.0,UW,Smoker Status,Smoke some days,Crude Prevalence,5.7,,,,,51.0,Overall,Overall,_SMOKER3,2.0,2.0
2067667.0,2012.0,UW,Smoker Status,Former smoker,Crude Prevalence,25.2,,,,,51.0,Overall,Overall,_SMOKER3,2.0,2.0
2067668.0,2012.0,UW,Smoker Status,Never smoked,Crude Prevalence,54.4,,,,,51.0,Overall,Overall,_SMOKER3,2.0,2.0
1921446.0,2012.0,AL,Smoker Status,Smoke everyday,Crude Prevalence,18.0,,,16.7,19.3,1223.0,Overall,Overall,_SMOKER3,3.0,3.0
1921447.0,2012.0,AL,Smoker Status,Smoke some days,Crude Prevalence,5.8,,,5.0,6.6,420.0,Overall,Overall,_SMOKER3,3.0,3.0
1921448.0,2012.0,AL,Smoker Status,Former smoker,Crude Prevalence,23.1,,,21.9,24.3,2362.0,Overall,Overall,_SMOKER3,3.0,3.0
1921449.0,2012.0,AL,Smoker Status,Never smoked,Crude Prevalence,53.2,,,51.6,54.7,4908.0,Overall,Overall,_SMOKER3,3.0,3.0
1923723.0,2012.0,AK,Smoker Status,Smoke everyday,Crude Prevalence,14.2,,,12.8,15.7,598.0,Overall,Overall,_SMOKER3,4.0,4.0
1923724.0,2012.0,AK,Smoker Status,Smoke some days,Crude Prevalence,6.3,,,5.2,7.5,244.0,Overall,Overall,_SMOKER3,4.0,4.0
1923725.0,2012.0,AK,Smoker Status,Former smoker,Crude Prevalence,25.7,,,23.9,27.5,1221.0,Overall,Overall,_SMOKER3,4.0,4.0
1923726.0,2012.0,AK,Smoker Status,Never smoked,Crude Prevalence,53.8,,,51.7,55.9,2204.0,Overall,Overall,_SMOKER3,4.0,4.0
1927125.0,2012.0,AZ,Smoker Status,Smoke everyday,Crude Prevalence,11.0,,,9.8,12.2,756.0,Overall,Overall,_SMOKER3,5.0,5.0
1927126.0,2012.0,AZ,Smoker Status,Smoke some days,Crude Prevalence,6.1,,,5.1,7.0,335.0,Overall,Overall,_SMOKER3,5.0,5.0
1927127.0,2012.0,AZ,Smoker Status,Former smoker,Crude Prevalence,26.9,,,25.3,28.6,2289.0,Overall,Overall,_SMOKER3,5.0,5.0
1927128.0,2012.0,AZ,Smoker Status,Never smoked,Crude Prevalence,56.0,,,54.1,57.9,3760.0,Overall,Overall,_SMOKER3,5.0,5.0
1930343.0,2012.0,AR,Smoker Status,Smoke everyday,Crude Prevalence,18.3,,,16.7,19.8,722.0,Overall,Overall,_SMOKER3,6.0,6.0
1930344.0,2012.0,AR,Smoker Status,Smoke some days,Crude Prevalence,6.8,,,5.8,7.8,295.0,Overall,Overall,_SMOKER3,6.0,6.0
1930345.0,2012.0,AR,Smoker Status,Former smoker,Crude Prevalence,24.1,,,22.6,25.6,1475.0,Overall,Overall,_SMOKER3,6.0,6.0
1930346.0,2012.0,AR,Smoker Status,Never smoked,Crude Prevalence,50.8,,,48.9,52.7,2587.0,Overall,Overall,_SMOKER3,6.0,6.0
1932515.0,2012.0,CA,Smoker Status,Smoke everyday,Crude Prevalence,7.9,,,7.3,8.5,1072.0,Overall,Overall,_SMOKER3,7.0,7.0
1932516.0,2012.0,CA,Smoker Status,Smoke some days,Crude Prevalence,4.7,,,4.2,5.2,560.0,Overall,Overall,_SMOKER3,7.0,7.0
1932517.0,2012.0,CA,Smoker Status,Former smoker,Crude Prevalence,23.8,,,22.9,24.8,4168.0,Overall,Overall,_SMOKER3,7.0,7.0
1932518.0,2012.0,CA,Smoker Status,Never smoked,Crude Prevalence,63.6,,,62.5,64.7,8743.0,Overall,Overall,_SMOKER3,7.0,7.0
1935502.0,2012.0,CO,Smoker Status,Smoke everyday,Crude Prevalence,11.9,,,11.1,12.8,1204.0,Overall,Overall,_SMOKER3,8.0,8.0
1935503.0,2012.0,CO,Smoker Status,Smoke some days,Crude Prevalence,5.8,,,5.2,6.4,533.0,Overall,Overall,_SMOKER3,8.0,8.0
1935504.0,2012.0,CO,Smoker Status,Former smoker,Crude Prevalence,26.3,,,25.3,27.3,3574.0,Overall,Overall,_SMOKER3,8.0,8.0
1935505.0,2012.0,CO,Smoker Status,Never smoked,Crude Prevalence,56.0,,,54.8,57.2,6346.0,Overall,Overall,_SMOKER3,8.0,8.0
1938379.0,2012.0,CT,Smoker Status,Smoke everyday,Crude Prevalence,10.8,,,9.8,11.7,815.0,Overall,Overall,_SMOKER3,9.0,9.0
1938380.0,2012.0,CT,Smoker Status,Smoke some days,Crude Prevalence,5.2,,,4.5,6.0,368.0,Overall,Overall,_SMOKER3,9.0,9.0
1938381.0,2012.0,CT,Smoker Status,Former smoker,Crude Prevalence,28.7,,,27.4,29.9,2866.0,Overall,Overall,_SMOKER3,9.0,9.0
1938382.0,2012.0,CT,Smoker Status,Never smoked,Crude Prevalence,55.3,,,53.9,56.8,4560.0,Overall,Overall,_SMOKER3,9.0,9.0
1941350.0,2012.0,DE,Smoker Status,Smoke everyday,Crude Prevalence,14.6,,,13.2,16.1,627.0,Overall,Overall,_SMOKER3,10.0,10.0
1941351.0,2012.0,DE,Smoker Status,Smoke some days,Crude Prevalence,5.1,,,4.2,5.9,228.0,Overall,Overall,_SMOKER3,10.0,10.0
1941352.0,2012.0,DE,Smoker Status,Former smoker,Crude Prevalence,26.9,,,25.3,28.5,1634.0,Overall,Overall,_SMOKER3,10.0,10.0
1941353.0,2012.0,DE,Smoker Status,Never smoked,Crude Prevalence,53.4,,,51.5,55.3,2657.0,Overall,Overall,_SMOKER3,10.0,10.0
1943816.0,2012.0,DC,Smoker Status,Smoke everyday,Crude Prevalence,11.4,,,9.6,13.2,279.0,Overall,Overall,_SMOKER3,11.0,11.0
1943817.0,2012.0,DC,Smoker Status,Smoke some days,Crude Prevalence,8.2,,,6.6,9.9,229.0,Overall,Overall,_SMOKER3,11.0,11.0
1943818.0,2012.0,DC,Smoker Status,Former smoker,Crude Prevalence,20.9,,,19.1,22.8,1076.0,Overall,Overall,_SMOKER3,11.0,11.0
1943819.0,2012.0,DC,Smoker Status,Never smoked,Crude Prevalence,59.5,,,56.9,62.1,2136.0,Overall,Overall,_SMOKER3,11.0,11.0
1947083.0,2012.0,FL,Smoker Status,Smoke everyday,Crude Prevalence,12.2,,,11.0,13.4,793.0,Overall,Overall,_SMOKER3,12.0,12.0
1947084.0,2012.0,FL,Smoker Status,Smoke some days,Crude Prevalence,5.5,,,4.6,6.3,330.0,Overall,Overall,_SMOKER3,12.0,12.0
1947085.0,2012.0,FL,Smoker Status,Former smoker,Crude Prevalence,27.8,,,26.3,29.3,2540.0,Overall,Overall,_SMOKER3,12.0,12.0
1947086.0,2012.0,FL,Smoker Status,Never smoked,Crude Prevalence,54.5,,,52.8,56.3,3802.0,Overall,Overall,_SMOKER3,12.0,12.0
1949710.0,2012.0,GA,Smoker Status,Smoke everyday,Crude Prevalence,13.5,,,12.3,14.8,680.0,Overall,Overall,_SMOKER3,13.0,13.0
1949711.0,2012.0,GA,Smoker Status,Smoke some days,Crude Prevalence,6.8,,,5.8,7.9,290.0,Overall,Overall,_SMOKER3,13.0,13.0
1949712.0,2012.0,GA,Smoker Status,Former smoker,Crude Prevalence,21.1,,,19.8,22.5,1558.0,Overall,Overall,_SMOKER3,13.0,13.0
1949713.0,2012.0,GA,Smoker Status,Never smoked,Crude Prevalence,58.5,,,56.7,60.3,3366.0,Overall,Overall,_SMOKER3,13.0,13.0
1952002.0,2012.0,HI,Smoker Status,Smoke everyday,Crude Prevalence,10.2,,,9.1,11.4,717.0,Overall,Overall,_SMOKER3,14.0,14.0
1952003.0,2012.0,HI,Smoker Status,Smoke some days,Crude Prevalence,4.3,,,3.6,5.0,340.0,Overall,Overall,_SMOKER3,14.0,14.0
1952004.0,2012.0,HI,Smoker Status,Former smoker,Crude Prevalence,25.6,,,24.1,27.1,2143.0,Overall,Overall,_SMOKER3,14.0,14.0
1952005.0,2012.0,HI,Smoker Status,Never smoked,Crude Prevalence,59.9,,,58.1,61.6,4295.0,Overall,Overall,_SMOKER3,14.0,14.0
1955383.0,2012.0,ID,Smoker Status,Smoke everyday,Crude Prevalence,12.4,,,10.7,14.0,597.0,Overall,Overall,_SMOKER3,15.0,15.0
1955384.0,2012.0,ID,Smoker Status,Smoke some days,Crude Prevalence,4.1,,,3.1,5.1,196.0,Overall,Overall,_SMOKER3,15.0,15.0
1955385.0,2012.0,ID,Smoker Status,Former smoker,Crude Prevalence,24.3,,,22.5,26.1,1622.0,Overall,Overall,_SMOKER3,15.0,15.0
1955386.0,2012.0,ID,Smoker Status,Never smoked,Crude Prevalence,59.3,,,57.1,61.5,3379.0,Overall,Overall,_SMOKER3,15.0,15.0
1957760.0,2012.0,IL,Smoker Status,Smoke everyday,Crude Prevalence,13.2,,,11.7,14.6,577.0,Overall,Overall,_SMOKER3,16.0,16.0
1957761.0,2012.0,IL,Smoker Status,Smoke some days,Crude Prevalence,5.4,,,4.4,6.4,219.0,Overall,Overall,_SMOKER3,16.0,16.0
1957762.0,2012.0,IL,Smoker Status,Former smoker,Crude Prevalence,24.4,,,23.0,25.9,1634.0,Overall,Overall,_SMOKER3,16.0,16.0
1957763.0,2012.0,IL,Smoker Status,Never smoked,Crude Prevalence,57.0,,,55.1,58.9,3100.0,Overall,Overall,_SMOKER3,16.0,16.0
1961013.0,2012.0,IN,Smoker Status,Smoke everyday,Crude Prevalence,18.0,,,16.9,19.1,1312.0,Overall,Overall,_SMOKER3,17.0,17.0
1961014.0,2012.0,IN,Smoker Status,Smoke some days,Crude Prevalence,6.0,,,5.3,6.7,449.0,Overall,Overall,_SMOKER3,17.0,17.0
1961015.0,2012.0,IN,Smoker Status,Former smoker,Crude Prevalence,23.7,,,22.6,24.8,2299.0,Overall,Overall,_SMOKER3,17.0,17.0
1961016.0,2012.0,IN,Smoker Status,Never smoked,Crude Prevalence,52.4,,,50.9,53.8,4451.0,Overall,Overall,_SMOKER3,17.0,17.0
1963624.0,2012.0,IA,Smoker Status,Smoke everyday,Crude Prevalence,13.0,,,12.0,14.0,768.0,Overall,Overall,_SMOKER3,18.0,18.0
1963625.0,2012.0,IA,Smoker Status,Smoke some days,Crude Prevalence,5.1,,,4.4,5.8,290.0,Overall,Overall,_SMOKER3,18.0,18.0
1963626.0,2012.0,IA,Smoker Status,Former smoker,Crude Prevalence,25.0,,,23.9,26.2,2016.0,Overall,Overall,_SMOKER3,18.0,18.0
1963627.0,2012.0,IA,Smoker Status,Never smoked,Crude Prevalence,56.9,,,55.4,58.3,3941.0,Overall,Overall,_SMOKER3,18.0,18.0
1965671.0,2012.0,KS,Smoker Status,Smoke everyday,Crude Prevalence,14.0,,,13.1,14.8,1339.0,Overall,Overall,_SMOKER3,19.0,19.0
1965672.0,2012.0,KS,Smoker Status,Smoke some days,Crude Prevalence,5.4,,,4.9,6.0,504.0,Overall,Overall,_SMOKER3,19.0,19.0
1965673.0,2012.0,KS,Smoker Status,Former smoker,Crude Prevalence,23.8,,,22.8,24.7,3230.0,Overall,Overall,_SMOKER3,19.0,19.0
1965674.0,2012.0,KS,Smoker Status,Never smoked,Crude Prevalence,56.9,,,55.6,58.1,6636.0,Overall,Overall,_SMOKER3,19.0,19.0
1969097.0,2012.0,KY,Smoker Status,Smoke everyday,Crude Prevalence,23.2,,,21.9,24.6,2055.0,Overall,Overall,_SMOKER3,20.0,20.0
1969098.0,2012.0,KY,Smoker Status,Smoke some days,Crude Prevalence,5.1,,,4.4,5.7,496.0,Overall,Overall,_SMOKER3,20.0,20.0
1969099.0,2012.0,KY,Smoker Status,Former smoker,Crude Prevalence,25.5,,,24.3,26.7,3059.0,Overall,Overall,_SMOKER3,20.0,20.0
1969100.0,2012.0,KY,Smoker Status,Never smoked,Crude Prevalence,46.3,,,44.8,47.7,5257.0,Overall,Overall,_SMOKER3,20.0,20.0
1971579.0,2012.0,LA,Smoker Status,Smoke everyday,Crude Prevalence,18.5,,,17.1,19.9,1282.0,Overall,Overall,_SMOKER3,21.0,21.0
1971580.0,2012.0,LA,Smoker Status,Smoke some days,Crude Prevalence,6.3,,,5.4,7.2,424.0,Overall,Overall,_SMOKER3,21.0,21.0
1971581.0,2012.0,LA,Smoker Status,Former smoker,Crude Prevalence,21.9,,,20.6,23.2,2308.0,Overall,Overall,_SMOKER3,21.0,21.0
1971582.0,2012.0,LA,Smoker Status,Never smoked,Crude Prevalence,53.4,,,51.7,55.1,4983.0,Overall,Overall,_SMOKER3,21.0,21.0
1975272.0,2012.0,ME,Smoker Status,Smoke everyday,Crude Prevalence,15.9,,,14.9,16.9,1225.0,Overall,Overall,_SMOKER3,22.0,22.0
1975273.0,2012.0,ME,Smoker Status,Smoke some days,Crude Prevalence,4.4,,,3.8,4.9,377.0,Overall,Overall,_SMOKER3,22.0,22.0
1975274.0,2012.0,ME,Smoker Status,Former smoker,Crude Prevalence,31.1,,,30.0,32.2,3407.0,Overall,Overall,_SMOKER3,22.0,22.0
1975275.0,2012.0,ME,Smoker Status,Never smoked,Crude Prevalence,48.6,,,47.3,49.8,4801.0,Overall,Overall,_SMOKER3,22.0,22.0
1978004.0,2012.0,MD,Smoker Status,Smoke everyday,Crude Prevalence,11.4,,,10.4,12.4,1238.0,Overall,Overall,_SMOKER3,23.0,23.0
1978005.0,2012.0,MD,Smoker Status,Smoke some days,Crude Prevalence,4.8,,,4.1,5.6,466.0,Overall,Overall,_SMOKER3,23.0,23.0
1978006.0,2012.0,MD,Smoker Status,Former smoker,Crude Prevalence,23.4,,,22.3,24.6,3760.0,Overall,Overall,_SMOKER3,23.0,23.0
1978007.0,2012.0,MD,Smoker Status,Never smoked,Crude Prevalence,60.4,,,59.0,61.9,6992.0,Overall,Overall,_SMOKER3,23.0,23.0
1980146.0,2012.0,MA,Smoker Status,Smoke everyday,Crude Prevalence,12.0,,,11.2,12.7,2336.0,Overall,Overall,_SMOKER3,24.0,24.0
1980147.0,2012.0,MA,Smoker Status,Smoke some days,Crude Prevalence,4.4,,,4.0,4.8,867.0,Overall,Overall,_SMOKER3,24.0,24.0
1980148.0,2012.0,MA,Smoker Status,Former smoker,Crude Prevalence,27.7,,,26.8,28.6,6590.0,Overall,Overall,_SMOKER3,24.0,24.0
1980149.0,2012.0,MA,Smoker Status,Never smoked,Crude Prevalence,55.9,,,54.9,57.0,10889.0,Overall,Overall,_SMOKER3,24.0,24.0
1982634.0,2012.0,MI,Smoker Status,Smoke everyday,Crude Prevalence,16.9,,,15.7,18.0,1313.0,Overall,Overall,_SMOKER3,25.0,25.0
1982635.0,2012.0,MI,Smoker Status,Smoke some days,Crude Prevalence,6.5,,,5.7,7.2,522.0,Overall,Overall,_SMOKER3,25.0,25.0
1982636.0,2012.0,MI,Smoker Status,Former smoker,Crude Prevalence,25.8,,,24.7,26.9,3134.0,Overall,Overall,_SMOKER3,25.0,25.0
1982637.0,2012.0,MI,Smoker Status,Never smoked,Crude Prevalence,50.9,,,49.6,52.2,5392.0,Overall,Overall,_SMOKER3,25.0,25.0
1986274.0,2012.0,MN,Smoker Status,Smoke everyday,Crude Prevalence,13.2,,,12.4,14.1,1340.0,Overall,Overall,_SMOKER3,26.0,26.0
1986275.0,2012.0,MN,Smoker Status,Smoke some days,Crude Prevalence,5.6,,,5.0,6.1,583.0,Overall,Overall,_SMOKER3,26.0,26.0
1986276.0,2012.0,MN,Smoker Status,Former smoker,Crude Prevalence,27.2,,,26.2,28.2,3591.0,Overall,Overall,_SMOKER3,26.0,26.0
1986277.0,2012.0,MN,Smoker Status,Never smoked,Crude Prevalence,54.0,,,52.8,55.2,6375.0,Overall,Overall,_SMOKER3,26.0,26.0
1988894.0,2012.0,MS,Smoker Status,Smoke everyday,Crude Prevalence,17.8,,,16.5,19.2,1028.0,Overall,Overall,_SMOKER3,27.0,27.0
1988895.0,2012.0,MS,Smoker Status,Smoke some days,Crude Prevalence,6.2,,,5.3,7.0,394.0,Overall,Overall,_SMOKER3,27.0,27.0
1988896.0,2012.0,MS,Smoker Status,Former smoker,Crude Prevalence,20.7,,,19.5,21.9,1913.0,Overall,Overall,_SMOKER3,27.0,27.0
1988897.0,2012.0,MS,Smoker Status,Never smoked,Crude Prevalence,55.3,,,53.7,56.9,4365.0,Overall,Overall,_SMOKER3,27.0,27.0
1992152.0,2012.0,MO,Smoker Status,Smoke everyday,Crude Prevalence,18.2,,,16.8,19.7,1028.0,Overall,Overall,_SMOKER3,28.0,28.0
1992153.0,2012.0,MO,Smoker Status,Smoke some days,Crude Prevalence,5.7,,,4.8,6.5,324.0,Overall,Overall,_SMOKER3,28.0,28.0
1992154.0,2012.0,MO,Smoker Status,Former smoker,Crude Prevalence,23.9,,,22.5,25.3,1861.0,Overall,Overall,_SMOKER3,28.0,28.0
1992155.0,2012.0,MO,Smoker Status,Never smoked,Crude Prevalence,52.2,,,50.4,53.9,3448.0,Overall,Overall,_SMOKER3,28.0,28.0
1994676.0,2012.0,MT,Smoker Status,Smoke everyday,Crude Prevalence,14.2,,,13.2,15.2,1092.0,Overall,Overall,_SMOKER3,29.0,29.0
1994677.0,2012.0,MT,Smoker Status,Smoke some days,Crude Prevalence,5.5,,,4.8,6.2,428.0,Overall,Overall,_SMOKER3,29.0,29.0
1994678.0,2012.0,MT,Smoker Status,Former smoker,Crude Prevalence,27.2,,,26.0,28.4,2622.0,Overall,Overall,_SMOKER3,29.0,29.0
